  STREAM OBSERVATION OUTPUT
    TIME      SFR-NODE  SFR-CONCENTRATION    FLOWGW          GW-CONC
    3002.622         33       0.1075857E-02       -20.90701           0.1464277E-01
    3002.622         34       0.1087460E-02       -14.48606           0.1529507E-01
    3002.622         35       0.1093756E-02       -7.347598           0.1610209E-01
    3002.622         36       0.1094075E-02       0.1199965           0.1644492E-01
    3002.622         37       0.1117539E-02        8.985526           0.1544217E-01
    3002.622         38       0.1168005E-02        20.15248           0.1434946E-01
    3002.622         39       0.1243319E-02        32.16213           0.1335075E-01
    3002.622         40       0.1725556E-02        0.000000           0.1000000E+31
    3122.727          1       0.1185501E-03       -69.07879           0.1148412E-01
    3122.727          2       0.2359704E-03       -69.44162           0.1146453E-01
    3122.727          3       0.3513906E-03       -69.22833           0.1146952E-01
    3122.727          4       0.4638502E-03       -68.61442           0.1146968E-01
    3122.727          5       0.5722015E-03       -67.17272           0.1150481E-01
    3122.727          6       0.6750428E-03       -64.02850           0.1167088E-01
    3122.727          7       0.7707670E-03       -59.61715           0.1190856E-01
    3122.727          8       0.8572473E-03       -53.59626           0.1224509E-01
    3122.727          9       0.9313313E-03       -45.05421           0.1278957E-01
    3122.727         10       0.9902965E-03       -34.66274           0.1355807E-01
    3122.727         11       0.1050775E-02       -36.26577           0.1338546E-01
    3122.727         12       0.1112189E-02       -37.37084           0.1327828E-01
    3122.727         13       0.1177463E-02       -40.45902           0.1305920E-01
    3122.727         14       0.1245800E-02       -43.08222           0.1287987E-01
    3122.727         15       0.1315695E-02       -44.71676           0.1276477E-01
    3122.727         16       0.1385692E-02       -45.23340           0.1273103E-01
    3122.727         17       0.1454699E-02       -44.98927           0.1273824E-01
    3122.727         18       0.1521441E-02       -43.67366           0.1282483E-01
    3122.727         19       0.1584173E-02       -40.95270           0.1301233E-01
    3122.727         20       0.1640275E-02       -36.18196           0.1336169E-01
    3122.727         21       0.1687826E-02       -30.08597           0.1383408E-01
    3122.727         22       0.1742284E-02       -35.48397           0.1340671E-01
    3122.727         23       0.1801329E-02       -39.35167           0.1311987E-01
    3122.727         24       0.1862244E-02       -41.23930           0.1297894E-01
    3122.727         25       0.1923189E-02       -41.65714           0.1294627E-01
    3122.727         26       0.1983066E-02       -41.18049           0.1297525E-01
    3122.727         27       0.2041202E-02       -40.11129           0.1304946E-01
    3122.727         28       0.2097124E-02       -38.62718           0.1315540E-01
    3122.727         29       0.2150288E-02       -36.65839           0.1330192E-01
    3122.727         30       0.2199967E-02       -34.10171           0.1349462E-01
    3122.727         31       0.2245136E-02       -30.68215           0.1377200E-01
    3122.727         32       0.2284555E-02       -26.35242           0.1413961E-01
    3122.727         33       0.2316612E-02       -20.90701           0.1464277E-01
    3122.727         34       0.2339584E-02       -14.48606           0.1529507E-01
    3122.727         35       0.2351739E-02       -7.347598           0.1610209E-01
    3122.727         36       0.2351407E-02       0.1199965           0.1644533E-01
    3122.727         37       0.2326998E-02        8.985526           0.1547216E-01
    3122.727         38       0.2274589E-02        20.15248           0.1441274E-01
    3122.727         39       0.2196599E-02        32.16213           0.1344067E-01
    3122.727         40       0.1719959E-02        0.000000           0.1000000E+31
    3242.832          1       0.5369578E-04       -69.07879           0.1148412E-01
    3242.832          2       0.1068461E-03       -69.44162           0.1146454E-01
    3242.832          3       0.1590719E-03       -69.22833           0.1146953E-01
    3242.832          4       0.2098255E-03       -68.61442           0.1146968E-01
    3242.832          5       0.2586117E-03       -67.17272           0.1150481E-01
    3242.832          6       0.3051339E-03       -64.02850           0.1167088E-01
    3242.832          7       0.3487179E-03       -59.61715           0.1190857E-01
    3242.832          8       0.3884431E-03       -53.59626           0.1224509E-01
    3242.832          9       0.4230381E-03       -45.05421           0.1278957E-01
    3242.832         10       0.4512668E-03       -34.66274           0.1355807E-01
    3242.832         11       0.4799814E-03       -36.26577           0.1338546E-01
    3242.832         12       0.5089980E-03       -37.37084           0.1327828E-01
    3242.832         13       0.5396373E-03       -40.45902           0.1305920E-01
    3242.832         14       0.5715422E-03       -43.08222           0.1287987E-01
    3242.832         15       0.6040469E-03       -44.71676           0.1276477E-01
    3242.832         16       0.6365652E-03       -45.23340           0.1273103E-01
    3242.832         17       0.6686108E-03       -44.98927           0.1273824E-01
    3242.832         18       0.6996875E-03       -43.67366           0.1282483E-01
    3242.832         19       0.7290730E-03       -40.95270           0.1301233E-01
    3242.832         20       0.7556540E-03       -36.18196           0.1336169E-01
    3242.832         21       0.7785179E-03       -30.08597           0.1383408E-01
    3242.832         22       0.8043450E-03       -35.48397           0.1340671E-01
    3242.832         23       0.8320844E-03       -39.35167           0.1311987E-01
    3242.832         24       0.8605562E-03       -41.23930           0.1297894E-01
    3242.832         25       0.8890041E-03       -41.65714           0.1294627E-01
    3242.832         26       0.9169713E-03       -41.18049           0.1297525E-01
    3242.832         27       0.9441899E-03       -40.11129           0.1304946E-01
    3242.832         28       0.9704642E-03       -38.62718           0.1315540E-01
    3242.832         29       0.9955692E-03       -36.65839           0.1330192E-01
    3242.832         30       0.1019179E-02       -34.10171           0.1349462E-01
    3242.832         31       0.1040855E-02       -30.68215           0.1377200E-01
    3242.832         32       0.1060011E-02       -26.35242           0.1413961E-01
    3242.832         33       0.1075857E-02       -20.90701           0.1464277E-01
    3242.832         34       0.1087460E-02       -14.48606           0.1529507E-01
    3242.832         35       0.1093756E-02       -7.347598           0.1610209E-01
    3242.832         36       0.1094102E-02       0.1199965           0.1644493E-01
    3242.832         37       0.1119455E-02        8.985526           0.1544221E-01
    3242.832         38       0.1173796E-02        20.15248           0.1434979E-01
    3242.832         39       0.1254428E-02        32.16213           0.1335180E-01
    3242.832         40       0.1725514E-02        0.000000           0.1000000E+31
    3362.937          1       0.1185502E-03       -69.07879           0.1148413E-01
    3362.937          2       0.2359705E-03       -69.44162           0.1146454E-01
    3362.937          3       0.3513908E-03       -69.22833           0.1146953E-01
    3362.937          4       0.4638505E-03       -68.61442           0.1146969E-01
    3362.937          5       0.5722018E-03       -67.17272           0.1150482E-01
    3362.937          6       0.6750431E-03       -64.02850           0.1167089E-01
    3362.937          7       0.7707673E-03       -59.61715           0.1190857E-01
    3362.937          8       0.8572476E-03       -53.59626           0.1224510E-01
    3362.937          9       0.9313316E-03       -45.05421           0.1278957E-01
    3362.937         10       0.9902969E-03       -34.66274           0.1355807E-01
    3362.937         11       0.1050776E-02       -36.26577           0.1338546E-01
